stop_key,stop_id,stop_name,stop_lat,stop_lon,parent_station
5282750798864833510,217010,Warwick Farm Station,-33.9134499609,150.935036365,
-6780910083909601693,2170831,Warwick Farm Station Platform 1,-33.912991,150.935101,217010
389124558991816276,2170832,Warwick Farm Station Platform 2,-33.913116,150.935189,217010
6513830257253808620,242020,Wallarobba Station,-32.4961399646,151.695679776,
8268791789906187167,242091,Wallarobba Station Platform 1,-32.496138,151.695655,242020
2531388382426544463,23541,Walcha Road Station,-30.9409980039,151.402170004,
7886191407898891108,23544,Walcha Road Station Platform 1,-30.941141,151.402281,23541
8248606093854378540,206510,Wollstonecraft Station,-33.8317948735,151.191895006,
6575595418068994273,2065161,Wollstonecraft Station Platform 1,-33.832002,151.191838,206510
-8795747107871235027,2065162,Wollstonecraft Station Platform 2,-33.832028,151.191722,206510
1255885981961014440,223010,Woolooware Station,-34.0477180921,151.143995336,
6196203816460485940,2230221,Woolooware Station Platform 1,-34.047656,151.143902,223010
6652955438869669195,2230222,Woolooware Station Platform 2,-34.047602,151.143933,223010
5014659800834765642,219520,Wiley Park Station,-33.9230085448,151.067276248,
-5634058714454542952,2195141,Wiley Park Station Platform 1,-33.922846,151.067515,219520
-7736649162243162505,2195142,Wiley Park Station Platform 2,-33.922934,151.067547,219520
2512218976447893550,214510,Westmead Station,-33.8085293689,150.98801145,
7320276821397553074,2145661,Westmead Station Platform 1,-33.808314,150.987738,214510
578933534368008462,2145662,Westmead Station Platform 2,-33.808357,150.987721,214510
6104996285840082721,2145663,Westmead Station Platform 3,-33.808594,150.988105,214510
4095639415924901295,2145664,Westmead Station Platform 4,-33.808634,150.988088,214510
-8335717422229291782,2845999,Wallerawang Bus,-33.411104,150.066497,
311203335542929064,284515,Wallerawang Bus 1,-33.411104,150.066497,2845999
-7028671534794423847,284514,Wallerawang Bus 2,-33.411307,150.0652,2845999
-8177679349346564545,250020,Wollongong Station,-34.427016169,150.88824305,
-8773636242941207005,2500401,Wollongong Station Platform 1,-34.427233,150.888075,250020
-6489654447956971570,2500402,Wollongong Station Platform 2,-34.426948,150.888274,250020
-4919678897935286082,2500403,Wollongong Station Platform 3,-34.42778,150.887912,250020
3230408859105453451,2500404,Wollongong Station Platform 4,-34.427847,150.888113,250020
1556003293629276173,251710,Woonona Station,-34.3502304682,150.914953779,
-3318473959040822322,251781,Woonona Station Platform 1,-34.349549,150.915145,251710
-8690273198388294068,251782,Woonona Station Platform 2,-34.349566,150.91524,251710
272979174015220361,225610,Woy Woy Station,-33.4851124911,151.32362386,
-7166795903562635097,2256471,Woy Woy Station Platform 1,-33.485181,151.323638,225610
-8083684398210327495,2256472,Woy Woy Station Platform 2,-33.485167,151.323574,225610
356632572850470834,211420,West Ryde Station,-33.8071721307,151.09022893,
5683665649869630575,2114191,West Ryde Station Platform 1,-33.807175,151.0903,211420
-7120808365413477974,2114192,West Ryde Station Platform 2,-33.807165,151.090251,211420
-504663660726119441,2114193,West Ryde Station Platform 3,-33.807129,151.090095,211420
-1551781077096646339,225930,Warnervale Station,-33.2475593068,151.448562292,
-5788262129987764300,2259921,Warnervale Station Platform 1,-33.247426,151.448809,225930
4415106212114718970,2259922,Warnervale Station Platform 2,-33.247363,151.448744,225930
6708658977628805110,274710,Werrington Station,-33.7592923009,150.758339734,
-6607814288058595011,2747371,Werrington Station Platform 1,-33.759118,150.757765,274710
-5512830783196631856,2747372,Werrington Station Platform 2,-33.759218,150.757656,274710
5557134953887546272,230420,Warabrook Station,-32.8870546406,151.709890233,
-8545111151111072995,2304301,Warabrook Station Platform 1,-32.887323,151.71012,230420
-3278769223730730267,2304302,Warabrook Station Platform 2,-32.887337,151.710084,230420
-2025419757560323819,277420,Warrimoo Station,-33.7211964368,150.601979239,
7361910560894639998,2774121,Warrimoo Station Platform 1,-33.721329,150.602606,277420
-1618440737550352620,2774122,Warrimoo Station Platform 2,-33.721392,150.602579,277420
-1474123332128970380,207420,Warrawee Station,-33.7242854623,151.121756755,
-7067197113145369398,2074191,Warrawee Station Platform 1,-33.724286,151.121811,207420
6868354577700387348,2074192,Warrawee Station Platform 2,-33.724313,151.121734,207420
-6560311954932994650,23391,Willow Tree Station,-31.6500649959,150.726123005,
-5644815717863709470,23393,Willow Tree Station Platform 1,-31.650185,150.726107,23391
-7267447818378443410,230410,Waratah Station,-32.902765554,151.73167082,
-3959153001735240474,2304311,Waratah Station Platform 1,-32.902251,151.731164,230410
-1185846564855541569,2304312,Waratah Station Platform 2,-32.902341,151.731102,230410
-3293620303989349640,28202,Wellington Station,-32.5540359674,148.946832044,
-7573805580595669589,282023,Wellington Station Platform 1,-32.553879,148.946711,28202
5630324024387054403,24461,Wauchope Station,-31.4559089957,152.736526004,
5524745222017179941,244648,Wauchope Station Platform 1,-31.456092,152.736537,24461
-1788410217091716728,214520,Wentworthville Station,-33.8071929536,150.972637553,
6144510546960053992,2145651,Wentworthville Station Platform 1,-33.807029,150.972578,214520
-3209214036911025190,2145652,Wentworthville Station Platform 2,-33.807094,150.972538,214520
5783544685396989663,2145653,Wentworthville Station Platform 3,-33.807177,150.97246,214520
-3811020202878694750,2145654,Wentworthville Station Platform 4,-33.807229,150.972427,214520
1604991880548401889,36771,Wangaratta Station,-36.3549980657,146.316812062,
-9046360717315089638,20356P1,Wangaratta Station Platform 1,-36.354998,146.316827,36771
-4702413717766419051,20356P2,Wangaratta Station Platform 2,-36.355158,146.317092,36771
2230799866249637995,225940,Wyee Station,-33.1804478942,151.487119837,
-4615844623113816953,2259931,Wyee Station Platform 1,-33.180172,151.487134,225940
8041570361657107919,2259932,Wyee Station Platform 2,-33.180183,151.487055,225940
-10800760323272096,225920,Wyong Station,-33.2854792278,151.425256215,
-3141478250551935194,2259941,Wyong Station Platform 1,-33.285469,151.425348,225920
-3598930975951158041,2259942,Wyong Station Platform 2,-33.285471,151.425295,225920
-7340014484472577951,2259943,Wyong Station Platform 3,-33.285522,151.425165,225920
-1417397743988860554,200080,Wynyard Station,-33.8658979945,151.205789333,
-547101269315442553,2000403,Wynyard Station Platform 3,-33.865956,151.205747,200080
6202105477384046620,2000404,Wynyard Station Platform 4,-33.865965,151.205667,200080
6433860402289855457,2000405,Wynyard Station Platform 5,-33.865872,151.205917,200080
5325732334203441388,2000406,Wynyard Station Platform 6,-33.865879,151.205849,200080
6674355072229036810,219910,Yagoona Station,-33.9065533731,151.024151882,
-251047713852051458,2199171,Yagoona Station Platform 1,-33.907075,151.024561,219910
6925994242348468030,2199172,Yagoona Station Platform 2,-33.907097,151.024512,219910
-1532627929805801122,25821,Yass Junction Station,-34.808994957,148.91538695,
-5949164775724504127,258234,Yass Junction Station Platform 1,-34.808847,148.915253,25821
-9014864440119915937,258235,Yass Junction Station Platform 2,-34.808847,148.915253,25821
-7205227511428242193,216120,Yennora Station,-33.8647184018,150.971007349,
-212241251039792385,2161261,Yennora Station Platform 1,-33.864682,150.970988,216120
-5665473058949278717,2161262,Yennora Station Platform 2,-33.864761,150.971032,216120
-742424349832474366,257540,Yerrinbool Station,-34.3717400589,150.543495689,
6516161078084562271,2575141,Yerrinbool Station Platform 1,-34.371719,150.543456,257540
-6425801247087022956,2575142,Yerrinbool Station Platform 2,-34.37174,150.543554,257540
-7859722815601840058,278630,Zig Zag Station,-33.4718863935,150.202128706,
-648823720209137534,2790151,Zig Zag Station Platform 1,-33.471886,150.202141,278630
-4502807027699252010,2790152,Zig Zag Station Platform 2,-33.471678,150.201901,278630
